Genome	10p_S10_1.fastq Relative Abundance (%)	10p_S10_1.fastq Variance	10p_S10_1.fastq RPKM	10p_S10_1.fastq TPM	10_S36_1.fastq Relative Abundance (%)	10_S36_1.fastq Variance	10_S36_1.fastq RPKM	10_S36_1.fastq TPM	11p_S11_1.fastq Relative Abundance (%)	11p_S11_1.fastq Variance	11p_S11_1.fastq RPKM	11p_S11_1.fastq TPM	11_S37_1.fastq Relative Abundance (%)	11_S37_1.fastq Variance	11_S37_1.fastq RPKM	11_S37_1.fastq TPM	12p_S12_1.fastq Relative Abundance (%)	12p_S12_1.fastq Variance	12p_S12_1.fastq RPKM	12p_S12_1.fastq TPM	12_S38_1.fastq Relative Abundance (%)	12_S38_1.fastq Variance	12_S38_1.fastq RPKM	12_S38_1.fastq TPM	13p_S13_1.fastq Relative Abundance (%)	13p_S13_1.fastq Variance	13p_S13_1.fastq RPKM	13p_S13_1.fastq TPM	13_S39_1.fastq Relative Abundance (%)	13_S39_1.fastq Variance	13_S39_1.fastq RPKM	13_S39_1.fastq TPM	14p_S14_1.fastq Relative Abundance (%)	14p_S14_1.fastq Variance	14p_S14_1.fastq RPKM	14p_S14_1.fastq TPM	14_S40_1.fastq Relative Abundance (%)	14_S40_1.fastq Variance	14_S40_1.fastq RPKM	14_S40_1.fastq TPM	15p_S15_1.fastq Relative Abundance (%)	15p_S15_1.fastq Variance	15p_S15_1.fastq RPKM	15p_S15_1.fastq TPM	15_S41_1.fastq Relative Abundance (%)	15_S41_1.fastq Variance	15_S41_1.fastq RPKM	15_S41_1.fastq TPM	16p_S16_1.fastq Relative Abundance (%)	16p_S16_1.fastq Variance	16p_S16_1.fastq RPKM	16p_S16_1.fastq TPM	16_S42_1.fastq Relative Abundance (%)	16_S42_1.fastq Variance	16_S42_1.fastq RPKM	16_S42_1.fastq TPM	17p_S17_1.fastq Relative Abundance (%)	17p_S17_1.fastq Variance	17p_S17_1.fastq RPKM	17p_S17_1.fastq TPM	17_S43_1.fastq Relative Abundance (%)	17_S43_1.fastq Variance	17_S43_1.fastq RPKM	17_S43_1.fastq TPM	18p_S18_1.fastq Relative Abundance (%)	18p_S18_1.fastq Variance	18p_S18_1.fastq RPKM	18p_S18_1.fastq TPM	18_S44_1.fastq Relative Abundance (%)	18_S44_1.fastq Variance	18_S44_1.fastq RPKM	18_S44_1.fastq TPM	19p_S19_1.fastq Relative Abundance (%)	19p_S19_1.fastq Variance	19p_S19_1.fastq RPKM	19p_S19_1.fastq TPM	19_S45_1.fastq Relative Abundance (%)	19_S45_1.fastq Variance	19_S45_1.fastq RPKM	19_S45_1.fastq TPM	1p_S1_1.fastq Relative Abundance (%)	1p_S1_1.fastq Variance	1p_S1_1.fastq RPKM	1p_S1_1.fastq TPM	20_S46_1.fastq Relative Abundance (%)	20_S46_1.fastq Variance	20_S46_1.fastq RPKM	20_S46_1.fastq TPM	21p_S21_1.fastq Relative Abundance (%)	21p_S21_1.fastq Variance	21p_S21_1.fastq RPKM	21p_S21_1.fastq TPM	21_S47_1.fastq Relative Abundance (%)	21_S47_1.fastq Variance	21_S47_1.fastq RPKM	21_S47_1.fastq TPM	22p_S22_1.fastq Relative Abundance (%)	22p_S22_1.fastq Variance	22p_S22_1.fastq RPKM	22p_S22_1.fastq TPM	22_S48_1.fastq Relative Abundance (%)	22_S48_1.fastq Variance	22_S48_1.fastq RPKM	22_S48_1.fastq TPM	23p_S23_1.fastq Relative Abundance (%)	23p_S23_1.fastq Variance	23p_S23_1.fastq RPKM	23p_S23_1.fastq TPM	23_S49_1.fastq Relative Abundance (%)	23_S49_1.fastq Variance	23_S49_1.fastq RPKM	23_S49_1.fastq TPM	24p_S24_1.fastq Relative Abundance (%)	24p_S24_1.fastq Variance	24p_S24_1.fastq RPKM	24p_S24_1.fastq TPM	24_S50_1.fastq Relative Abundance (%)	24_S50_1.fastq Variance	24_S50_1.fastq RPKM	24_S50_1.fastq TPM	2p_S2_1.fastq Relative Abundance (%)	2p_S2_1.fastq Variance	2p_S2_1.fastq RPKM	2p_S2_1.fastq TPM	2_S28_1.fastq Relative Abundance (%)	2_S28_1.fastq Variance	2_S28_1.fastq RPKM	2_S28_1.fastq TPM	3p_S3_1.fastq Relative Abundance (%)	3p_S3_1.fastq Variance	3p_S3_1.fastq RPKM	3p_S3_1.fastq TPM	3_S29_1.fastq Relative Abundance (%)	3_S29_1.fastq Variance	3_S29_1.fastq RPKM	3_S29_1.fastq TPM	4p_S4_1.fastq Relative Abundance (%)	4p_S4_1.fastq Variance	4p_S4_1.fastq RPKM	4p_S4_1.fastq TPM	4_S30_1.fastq Relative Abundance (%)	4_S30_1.fastq Variance	4_S30_1.fastq RPKM	4_S30_1.fastq TPM	5p_S5_1.fastq Relative Abundance (%)	5p_S5_1.fastq Variance	5p_S5_1.fastq RPKM	5p_S5_1.fastq TPM	5_S31_1.fastq Relative Abundance (%)	5_S31_1.fastq Variance	5_S31_1.fastq RPKM	5_S31_1.fastq TPM	6p_S6_1.fastq Relative Abundance (%)	6p_S6_1.fastq Variance	6p_S6_1.fastq RPKM	6p_S6_1.fastq TPM	6_S32_1.fastq Relative Abundance (%)	6_S32_1.fastq Variance	6_S32_1.fastq RPKM	6_S32_1.fastq TPM	7p_S7_1.fastq Relative Abundance (%)	7p_S7_1.fastq Variance	7p_S7_1.fastq RPKM	7p_S7_1.fastq TPM	7_S33_1.fastq Relative Abundance (%)	7_S33_1.fastq Variance	7_S33_1.fastq RPKM	7_S33_1.fastq TPM	8p_S8_1.fastq Relative Abundance (%)	8p_S8_1.fastq Variance	8p_S8_1.fastq RPKM	8p_S8_1.fastq TPM	8_S34_1.fastq Relative Abundance (%)	8_S34_1.fastq Variance	8_S34_1.fastq RPKM	8_S34_1.fastq TPM	9p_S9_1.fastq Relative Abundance (%)	9p_S9_1.fastq Variance	9p_S9_1.fastq RPKM	9p_S9_1.fastq TPM	9_S35_1.fastq Relative Abundance (%)	9_S35_1.fastq Variance	9_S35_1.fastq RPKM	9_S35_1.fastq TPM
SRR3985396rbin.25	0	0	0	0	0	0	0	0	0.72527575	5961.3164	6.9494667	15533.085	0.4787039	317.11032	6.674564	14891.212	NaN	0	0	0	0.5876217	2369.9941	23.436863	47013.99	0.28228843	144.63193	4.1726336	9624.058	0	0	0	0	0.3022756	213.0173	2.7707288	6613.8647	0.16688602	183.60475	1.4931254	4272.556	0.4283447	3985.7988	3.6562107	8686.783	0.23095113	4.454014	1.6623604	4844.172	0.2798455	790.0605	2.4595516	5826.421	0.28698274	7.551805	1.9286364	5550.9395	0.19578591	210.55829	2.520998	4074.2954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08786845	21.69416	1.4757437	3098.5127	0	0	0	0	0.0646597	1.1656626	0.55553806	1119.6425	0.6557614	1709.8383	8.84586	16613.797	0.5468682	3.8210504	5.324835	11912.436	0.6600401	2814.1885	13.041471	22266.07	0	0	0	0	0.73673224	0.7177528	19.095987	30218.234	0.3140593	10.59959	2.8800664	6725.797	0.5328728	1001.87695	7.1649637	13137.182	0.43812212	336.25992	3.931808	9996.281	0	0	0	0	0	0	0	0	0.060818482	142.95279	1.4684613	2987.9448	0	0	0	0	0.07458242	30.400173	1.3372331	2947.1978	0.1853104	208.90327	3.3188004	7319.8965	0	0	0	0	0.01270081	9.98925	0.18841538	444.86694	0.098953135	445.77917	3.7732885	6680.031	0	0	0	0	0.038786367	531.48706	1.0215409	1965.3025	0	0	0	0	0.026057934	0.5115423	0.52409923	1134.572	0.11455059	85.3895	1.5373884	3292.986	0.89339966	4072.8093	8.537366	19004.074	0.7201195	10.034259	7.1254244	16915.62
SRR3985397rbin.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022385167	11.3534355	0.43288967	954.0678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8_S34_bin.18	0	0	0	0	0	0	0	0	0.0046548448	7.0281243	0.05199855	116.22448	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016122205	3.9002845	0.14878003	355.1451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47708303	2.1656823	18.237425	34083.79	0.52767056	0.63102645	47.770218	75990.19	0.5680939	1764.3942	13.704425	27885.006	0.34340584	1.802508	10.271431	22463.29	0.43614674	332.03958	7.7637615	17110.951	0.41283056	487.26392	7.384668	16287.517	0.4872519	13935.258	240.29129	233573.64	0.70005757	859.14307	9.546939	22541.248	1.016352	5111.531	38.129833	67503.04	1.3599774	12.729579	27.3148	56010.773	1.2150155	23073.217	30.840492	59332.824	1.178692	5447.3687	73.93735	113708.125	1.0238001	36.3896	19.623747	42481.56	1.2140428	1221.0266	16.094313	34472.965	0	0	0	0	0	0	0	0
SRR3989257rbin.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR9691026rbin.5	0	0	0	0	0	0	0	0	0.03755305	34.58923	0.37906322	847.2624	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004155165	2.1669264	0.042547412	100.79035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04876277	57.188416	0.48671743	1083.4269	0.043588813	0.3138336	0.46285972	1098.8203
GCA_003141525.1_20120800_E3D_genomic	0	0	0	0	0	0	0	0	0.016718922	55.226112	0.19032833	425.41214	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008939813	7.07902	0.09316658	220.70195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR5680860rbin.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0056126327	4.082972	0.05591622	132.45976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17_S43_bin.7	0	0	0	0	0	0	0	0	0.015580309	26.40841	0.17590083	393.16434	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017624982	4.5697784	0.17359354	414.3762	0	0	0	0	0.011489243	15.245084	0.10486261	249.14302	0	0	0	0	0.007454004	3.3778486	0.07439997	176.2458	0	0	0	0	0	0	0	0	5.75172	6962.6455	46.65255	94843.38	0	0	0	0	5.666443	14113.748	38.65725	78581.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14377725	0.69786304	1.4038633	3140.648	0	0	0	0	0	0	0	0	0	0	0	0	0.2164032	3.6141474	1.9932759	4654.882	0	0	0	0	0.72182006	487.4874	6.414997	16309.572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016557112	23.906729	0.18366536	408.83716	0	0	0	0
8_S34_bin.6	0	0	0	0	0	0	0	0	0.022435896	48.562183	0.25516245	570.32587	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0061248178	5.032791	0.06889284	163.19981	0	0	0	0	0	0	0	0	0.12937036	750.9037	1.282469	2607.2256	0	0	0	0	0.124643944	1308.2739	1.0336853	2101.2595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.087736405	1.9867504	0.9089531	2122.6716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095219776	90.80345	1.3260299	3130.8853	0	0	0	0	0.3986533	2.808447	8.093689	16596.63	0	0	0	0	0.3307261	1958.5392	21.350798	32835.35	0	0	0	0	1.206579	808.5014	16.112314	34511.516	0.015677487	24.44246	0.18821895	418.97333	0	0	0	0
SRR7011951rbin.9	0	0	0	0	0	0	0	0	0.03195961	315.8809	0.37532407	838.90497	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040003285	35.022305	0.42742077	1020.2737	0	0	0	0	0.040985893	364.9818	0.39633298	941.64685	0.064078294	2.7077672	0.546387	1592.1888	0.04148727	184.07251	0.4287555	1015.6769	0.059260212	2.6857708	0.4777644	1375.0865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031939458	145.03712	0.3711829	826.2487	0	0	0	0
26_S52_bin.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.77274	20376.436	91.80301	186633.06	0	0	0	0	0.041298643	25.651136	0.29917812	608.16486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11p_S11_bin.29	0	0	0	0	0	0	0	0	0.19856256	163.36427	1.9217937	4295.4946	0.05839714	28.988522	0.85610443	1910.0017	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14759843	39.19052	1.3452187	3211.1013	0	0	0	0	0.12806238	161.45328	1.1034356	2621.6506	0.04205669	0.35711187	0.30823934	898.2194	0.06439022	23.665648	0.5771193	1367.1356	0.07270503	0.8035654	0.4962866	1428.3966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05541711	153.71245	1.383413	2814.8923	0	0	0	0	0.04162547	16.484934	0.8006556	1764.6057	0.053136554	61.08897	0.9960956	2196.9744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017736033	14.503211	0.309202	662.29034	0.1304269	156.61824	1.2908914	2873.5085	0.10375899	0.79185444	1.0505638	2494.0193
SRR11719873bin.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015326465	95.5758	0.14984551	354.96835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026842024	0.8654564	0.5560067	1203.6458	0	0	0	0	0	0	0	0	0	0	0	0
SRR1586296rbin.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08530903	215.02757	2.1697283	4414.8433	0	0	0	0	0.052356504	21.066492	0.9987053	2201.0974	0.057087947	58.554604	1.0812228	2384.7295	0	0	0	0	0.08680739	84.42247	1.2323368	2909.6663	0	0	0	0	0.05398839	0.4193726	1.2451047	2553.168	0.045425043	681.5351	1.3069234	2514.3389	0	0	0	0	0.07193358	1.9110872	1.507207	3262.8074	0.043242015	39.271233	0.67277855	1441.0474	0	0	0	0	0	0	0	0
SRR11836447bin.1	0	0	0	0	0	0	0	0	0.021210568	51.539658	0.24156712	539.9384	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006549785	9.781569	0.06544302	155.48595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019301346	21.636444	0.37757266	891.4857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023922091	23.445745	0.44342032	949.777	0.024052363	43.878323	0.2689059	598.5814	0	0	0	0
8_S34_bin.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064998865	53.086037	0.8924798	2107.2317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2424319	887.1156	16.687607	35743.758	0	0	0	0	0	0	0	0
SRR5674476rbin.2	0	0	0	0	0	0	0	0	0.06658535	2749.5916	0.68838024	1538.6313	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10320665	6597.928	0.9235661	2194.2993	0	0	0	0	0.10507317	2467.6675	0.9745024	2308.4941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08276561	2451.1484	0.852842	1898.4166	0	0	0	0
GCA_003141415.1_20120800_E3S_genomic	0	0	0	0	0	0	0	0	0.030226253	82.13162	0.32811496	733.3854	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014059708	19.5681	0.14477432	342.95526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018897718	27.870663	0.20474283	455.75513	0	0	0	0
SRR10489811bin.14	0	0	0	0	0	0	0	0	0.10030637	143.70943	0.995586	2225.2813	0.07674762	42.318268	1.1018796	2458.3357	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039435342	26.34653	0.37163162	887.1027	0	0	0	0	0.03514517	287.267	0.3043403	723.08167	0	0	0	0	0.020510029	63.39521	0.18947488	448.84616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05124874	149.46588	1.4420453	2934.1948	0	0	0	0	0.06013573	35.077084	1.229251	2709.2092	0.055399135	64.678665	1.111317	2451.1055	0	0	0	0	0.046259407	50.84038	0.73661405	1739.2166	0	0	0	0	0.06685278	0.51333207	1.5032526	3082.5176	0.083530664	1449.1548	2.3188367	4461.12	0	0	0	0	0.06038255	1.577277	1.3308588	2881.049	0.061643887	47.938946	0.91241145	1954.3257	0.123287775	177.30351	1.2124782	2698.9624	0.057148766	0.47485158	0.593324	1408.5404
S412bin.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06630338	113.070946	1.0084338	2381.0095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10489815bin.23	0	0	0	0	0	0	0	0	0.015434807	319.24738	0.16521394	369.27753	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_003157385.1_20120600_E2D_genomic	0	0	0	0	0	0	0	0	0.011670273	13.768713	0.119889416	267.9706	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21125859	443.22562	2.7781343	4489.862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031083666	9.340855	0.53411734	1121.4473	0	0	0	0	0.027712038	0.6041564	0.24814835	500.12326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014764137	18.532932	0.1515053	337.24902	0	0	0	0
SRR3989121rbin.27	0	0	0	0	0	0	0	0	0.11427913	193.45044	1.1482222	2566.447	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053370994	37.91288	0.5142846	1227.6221	0	0	0	0	0.08011898	408.4596	0.70285386	1669.9089	0	0	0	0	0.0501234	75.6859	0.45687574	1082.2909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09870831	141.58308	1.3525616	2479.9639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15315418	229.75742	1.5159312	3374.4448	0	0	0	0
